id,key,value,type 
6357165485,facebook,https://www.facebook.com/Stick-Engineering-Inc-194092273960762/,regular
6357165485,name,Stick Engineering,regular
6357165485,opening_hours,Tu-Fr 08:00-17:00; Sa 08:00-15:00,regular
6357165485,parts,motorcycle,regular
6357165485,phone,+1 480 288 4395,regular
6357165485,shop,motorcycle_repair,regular
6357165485,twitter,StickEngineerin,regular
6357165485,website,http://stickengineering.com/,regular
6357165486,entrance,yes,regular
6357165487,entrance,yes,regular
6357165488,city,Apache Junction,addr
6357165488,housenumber,1678,addr
6357165488,postcode,85120,addr
6357165488,state,AZ,addr
6357165488,street,West Superstition Boulevard,addr
6357165488,unit,12C,addr
6357165488,craft,metal_construction,regular
6357165488,entrance,yes,regular
6357165488,name,TIG Welding and Fabrication,regular
6357165489,city,Apache Junction,addr
6357165489,housenumber,1678,addr
6357165489,postcode,85120,addr
6357165489,state,AZ,addr
6357165489,street,West Superstition Boulevard,addr
6357165489,unit,11,addr
6357165489,beauty,hair;nails,regular
6357165489,entrance,yes,regular
6357165489,name,The Beauty Stop,regular
6357165489,phone,+1 480 288 5354,regular
6357165489,shop,beauty,regular
6357165490,city,Apache Junction,addr
6357165490,housenumber,1678,addr
6357165490,postcode,85120,addr
6357165490,state,AZ,addr
6357165490,street,West Superstition Boulevard,addr
6357165490,unit,13,addr
6357165490,entrance,yes,regular
6357165491,city,Apache Junction,addr
6357165491,housenumber,1784,addr
6357165491,postcode,85120,addr
6357165491,state,AZ,addr
6357165491,street,West Superstition Boulevard,addr
6357165491,unit,1,addr
6357165491,entrance,yes,regular
6357165491,name,Wild Hair Country,regular
6357165491,phone,+1 480 982 5699,regular
6357165491,shop,hairdresser,regular
6357165492,entrance,yes,regular
6357165493,city,Apache Junction,addr
6357165493,housenumber,1784,addr
6357165493,postcode,85120,addr
6357165493,state,AZ,addr
6357165493,street,West Superstition Boulevard,addr
6357165493,unit,2,addr
6357165493,entrance,yes,regular
6357165493,name,PRP Insurance,regular
6357165493,office,insurance,regular
6357165493,opening_hours,Mo-Fr 09:00-17:00,regular
6357165493,phone,+1 480 983 4402,regular
6357165493,website,https://www.insuranceapachejunctionaz.com/,regular
6357165494,barrier,gate,regular
6357165495,barrier,gate,regular
6357165501,highway,street_lamp,regular
6357165502,highway,street_lamp,regular
6357165503,highway,street_lamp,regular
6357165504,highway,street_lamp,regular
6357165509,highway,street_lamp,regular
6357165510,man_made,manhole,regular
6357165511,highway,street_lamp,regular
6357165512,highway,street_lamp,regular
6357165513,highway,street_lamp,regular
6357165514,amenity,waste_basket,regular
6357165515,amenity,waste_basket,regular
6357165516,natural,tree,regular
6357165517,man_made,street_cabinet,regular
6357165518,entrance,service,regular
6357165519,entrance,yes,regular
6357165520,entrance,yes,regular
6357165521,man_made,street_cabinet,regular
6357165522,emergency,fire_hydrant,regular
6357165522,type,pillar,fire_hydrant
6357165523,city,Apache Junction,addr
6357165523,housenumber,879,addr
6357165523,postcode,85120,addr
6357165523,state,AZ,addr
6357165523,street,North Plaza Drive,addr
6357165523,unit,D101,addr
6357165523,amenity,social_facility,regular
6357165523,entrance,yes,regular
6357165523,name,Community Alliance Against Family Abuse,regular
6357165523,opening_hours,Mo-Fr 09:00-17:00,regular
6357165523,phone,+1 480 982 0205,regular
6357165523,social_facility,outreach,regular
6357165523,website,https://www.caafaaz.org/,regular
6357165524,entrance,yes,regular
6357165525,entrance,yes,regular
6357165526,city,Apache Junction,addr
6357165526,housenumber,879,addr
6357165526,postcode,85120,addr
6357165526,state,AZ,addr
6357165526,street,North Plaza Drive,addr
6357165526,unit,A101,addr
6357165526,amenity,social_facility,regular
6357165526,instagram,ruralwaterofaz,contact
6357165526,entrance,yes,regular
6357165526,facebook,https://www.facebook.com/ruralwaterofaz/,regular
6357165526,name,Rural Water Association of Arizona,regular
6357165526,phone,+1 480 982 0301,regular
6357165526,social_facility,outreach,regular
6357165526,twitter,ruralwaterofaz,regular
6357165526,website,http://www.rwaa.info/,regular
6357165527,entrance,yes,regular
6357165528,city,Apache Junction,addr
6357165528,housenumber,879,addr
6357165528,postcode,85120,addr
6357165528,state,AZ,addr
6357165528,street,North Plaza Drive,addr
6357165528,unit,B103,addr
6357165528,club,caravan,regular
6357165528,entrance,yes,regular
6357165528,facebook,https://www.facebook.com/RVingWomen/,regular
6357165528,name,RVing Women,regular
6357165528,opening_hours,Mo-Fr 09:00-13:00,regular
6357165528,phone,+1 480 671 6226,regular
6357165528,twitter,RVingWomen,regular
6357165528,website,https://www.rvingwomen.org/,regular
6357165529,entrance,yes,regular
6357165530,entrance,service,regular
6357165531,entrance,service,regular
6357165532,entrance,yes,regular
6357165533,city,Apache Junction,addr
6357165533,housenumber,212,addr
6357165533,postcode,85120,addr
6357165533,state,AZ,addr
6357165533,street,West Superstition Boulevard,addr
6357165533,unit,101,addr
6357165533,entrance,yes,regular
6357165534,entrance,yes,regular
6357165535,city,Apache Junction,addr
6357165535,housenumber,212,addr
6357165535,postcode,85120,addr
6357165535,state,AZ,addr
6357165535,street,West Superstition Boulevard,addr
6357165535,unit,102,addr
6357165535,beauty,hair;nails;hair_removal;skin_care,regular
6357165535,entrance,yes,regular
6357165535,facebook,https://www.facebook.com/HairWorksSalonLLC/,regular
6357165535,name,Hair Works,regular
6357165535,opening_hours,"Tu-Fr 09:00-15:00, Tu-Fr 15:00+ ""By appointment""; Sa ""By appointment""",regular
6357165535,shop,hairdresser,regular
6357165536,city,Apache Junction,addr
6357165536,housenumber,212,addr
6357165536,postcode,85120,addr
6357165536,state,AZ,addr
6357165536,street,West Superstition Boulevard,addr
6357165536,unit,103B,addr
6357165536,entrance,yes,regular
6357165537,city,Apache Junction,addr
6357165537,housenumber,212,addr
6357165537,postcode,85120,addr
6357165537,state,AZ,addr
6357165537,street,West Superstition Boulevard,addr
6357165537,unit,103A,addr
6357165537,entrance,yes,regular
6357165538,city,Apache Junction,addr
6357165538,housenumber,212,addr
6357165538,postcode,85120,addr
6357165538,state,AZ,addr
6357165538,street,West Superstition Boulevard,addr
6357165538,unit,104,addr
6357165538,entrance,yes,regular
6357165538,facebook,https://www.facebook.com/King-Chiropractic-159988097365132/,regular
6357165538,healthcare,alternative,regular
6357165538,speciality,chiropractic,healthcare
6357165538,name,King Chiropractic,regular
6357165538,opening_hours,"Mo,Fr 09:00-12:00,14:00-18:00; We 09:00-14:00",regular
6357165538,phone,+1 480 628 6435,regular
6357165539,city,Apache Junction,addr
6357165539,housenumber,212,addr
6357165539,postcode,85120,addr
6357165539,state,AZ,addr
6357165539,street,West Superstition Boulevard,addr
6357165539,unit,105,addr
6357165539,entrance,yes,regular
6357165539,name,Stetson Engineers Inc.,regular
6357165539,office,engineer,regular
6357165539,phone,+1 480 855 3244,regular
6357165539,website,http://www.stetsonengineers.com/,regular
6357165540,entrance,yes,regular
6357165541,entrance,yes,regular
6357165542,entrance,yes,regular
6357165543,amenity,post_box,regular
6357165543,operator,UPS,regular
6357165543,type,pillar,post_box
6357165544,entrance,yes,regular
6357165545,city,Apache Junction,addr
6357165545,housenumber,212,addr
6357165545,postcode,85120,addr
6357165545,state,AZ,addr
6357165545,street,West Superstition Boulevard,addr
6357165545,unit,106,addr
6357165545,entrance,yes,regular
6357165545,facebook,https://www.facebook.com/EastValleyInsuranceAgency/,regular
6357165545,name,East Valley Insurance,regular
6357165545,office,insurance,regular
6357165545,opening_hours,Mo-Fr 08:00-17:00,regular
6357165545,phone,+1 480 982 4342,regular
6357165545,website,https://www.eastvalley-insurance.com/,regular
6357165546,city,Apache Junction,addr
6357165546,housenumber,320,addr
6357165546,postcode,85120,addr
6357165546,state,AZ,addr
6357165546,street,West Superstition Boulevard,addr
6357165546,unit,108,addr
6357165546,entrance,yes,regular
6357165547,city,Apache Junction,addr
6357165547,housenumber,320,addr
6357165547,postcode,85120,addr
6357165547,state,AZ,addr
6357165547,street,West Superstition Boulevard,addr
6357165547,unit,110,addr
6357165547,entrance,yes,regular
6357165547,name,"Gregan Law Office, P.C.",regular
6357165547,office,lawyer,regular
6357165547,opening_hours,Mo-Fr 08:30-17:00,regular
6357165547,phone,+1 480 982 2754,regular
6357165547,website,http://www.greganlawoffice.com/,regular
6357165548,city,Apache Junction,addr
6357165548,housenumber,320,addr
6357165548,postcode,85120,addr
6357165548,state,AZ,addr
6357165548,street,West Superstition Boulevard,addr
6357165548,unit,109,addr
6357165548,entrance,yes,regular
6357165553,city,Apache Junction,addr
6357165553,housenumber,320,addr
6357165553,postcode,85120,addr
6357165553,state,AZ,addr
6357165553,street,West Superstition Boulevard,addr
6357165553,unit,113,addr
6357165553,entrance,yes,regular
6357165554,city,Apache Junction,addr
6357165554,housenumber,320,addr
6357165554,postcode,85120,addr
6357165554,state,AZ,addr
6357165554,street,West Superstition Boulevard,addr
6357165554,unit,112,addr
6357165554,entrance,yes,regular
6357165555,city,Apache Junction,addr
6357165555,postcode,85120,addr
6357165555,street,West Superstition Boulevard,addr
6357165555,unit,114,addr
6357165555,entrance,yes,regular
6357165556,city,Apache Junction,addr
6357165556,postcode,85120,addr
6357165556,street,West Superstition Boulevard,addr
6357165556,unit,115,addr
6357165556,entrance,yes,regular
6357165557,city,Apache Junction,addr
6357165557,housenumber,350,addr
6357165557,postcode,85120,addr
6357165557,state,AZ,addr
6357165557,street,West Superstition Boulevard,addr
6357165557,unit,119,addr
6357165557,entrance,yes,regular
6357165558,amenity,toilets,regular
6357165559,amenity,toilets,regular
6357165560,entrance,yes,regular
6357165561,city,Apache Junction,addr
6357165561,housenumber,350,addr
6357165561,postcode,85120,addr
6357165561,state,AZ,addr
6357165561,street,West Superstition Boulevard,addr
6357165561,unit,121,addr
6357165561,entrance,yes,regular
6357165561,facebook,https://www.facebook.com/apachetrailinsurance,regular
6357165561,name,Apache Trail Insurance,regular
6357165561,office,insurance,regular
6357165561,opening_hours,Mo-Fr 09:00-17:00,regular
6357165561,phone,+1 480 983 4807,regular
6357165561,website,https://www.apachetrailins.com/,regular
6357165562,city,Apache Junction,addr
6357165562,housenumber,350,addr
6357165562,postcode,85120,addr
6357165562,state,AZ,addr
6357165562,street,West Superstition Boulevard,addr
6357165562,unit,122,addr
6357165562,instagram,skintherapyredefined,contact
6357165562,entrance,yes,regular
6357165562,facebook,https://www.facebook.com/SkinTherapyRedefined,regular
6357165562,name,Skin Therapy Redefined,regular
6357165562,opening_hours,"Tu,Th,Fr 09:30-14:00 ""By appointment only""; We 09:30-13:00 ""By appointment only""; Sa 08:00-16:00 ""By appointment only""",regular
6357165562,phone,+1 480 202 0424,regular
6357165562,shop,beauty,regular
6357165562,twitter,skintherapyrede,regular
6357165562,website,http://www.cynthiabranson.skincaretherapy.net/,regular
6357165567,leisure,picnic_table,regular
6357165568,access,private,regular
